id,title,price,sku,description,mainCategory,image,amazonUrl,createdAt,category,bullets,images,videos,status,mrp,moq,created_at,updated_at,is_deleted,deleted_at
,Buylogy® (Orange) 10Pcs Square Car Truck Bumper Safety Reflective Warning Strip Night Driving Riding Safety Stickers Motorcycle Bicycles Safety Sticker,209,B0CJ8XXNMZ,Buylogy® (Orange) 10Pcs Square Car Truck Bumper Safety Reflective Warning Strip Night Driving Riding Safety Stickers Motorcycle Bicycles Safety Sticker : Amazon.in: Car & Motorbike,,,,,Buylogy Brand,"[""Strong Reflective Effect - This reflective sticker is made of diamond grade reflective carbon fiber material, with enhanced thickness, giving you a 3D effect, waterproof, durable, high viscosity, strong and will not degummed, and it can be used all-weather."",""Excellent flexibility that can be applied from flat surfaces to loose curved surfaces. Easy installation with adhesive on the back. Be sure to remove dust and oil from the place before applying. Because it is completely water resistant, it is safe even if it gets wet in the rain."",""Improve Safety - The lights of vehicles at night can make these stickers more clearly visible in the dark, and the target can be found 300 meters away, and drivers of approaching vehicles can be warned and more vigilant. Greatly protect your night travel."",""Universal fitment: Warning stickers are suitable for all size vehicles,such as cars, SUVs, motocycles and bicycles. Though it is auto door warming stickers, you can cover it to other clear places of your vehicle to improve traffic safety."",""Easy Installation: 1.Make sure where you want to paste these before sticking. 2. Clean dust or residue of target position with water, then wait it dry. 3. Peel the protective film off at its back and stick. 4.Press down a few minutes to remove bubbles for better adhesive.""]","[""/uploads/02b396aaaebc6ac5.jpg"",""/uploads/c2dcba18fa78e979.jpg"",""/uploads/9deec70efa3ec7b3.jpg"",""/uploads/0ca4bd1ad93ae003.jpg"",""/uploads/59680612b69dd006.jpg"",""/uploads/b91ce8cb63a200d5.jpg"",""/uploads/d5564bf5cb75fba6.jpg""]",[],active,209,1,2025-09-02 12:20:38,2025-09-02 12:20:38,0,
,Buylogy® (Red) 10Pcs Square Car Truck Bumper Safety Reflective Warning Strip Night Driving Riding Safety Stickers Motorcycle Bicycles Safety Sticker,209,B0CJ8YNX5B,Buylogy® (Red) 10Pcs Square Car Truck Bumper Safety Reflective Warning Strip Night Driving Riding Safety Stickers Motorcycle Bicycles Safety Sticker : Amazon.in: Car & Motorbike,,,,,Buylogy Brand,"[""Strong Reflective Effect - This reflective sticker is made of diamond grade reflective carbon fiber material, with enhanced thickness, giving you a 3D effect, waterproof, durable, high viscosity, strong and will not degummed, and it can be used all-weather."",""Excellent flexibility that can be applied from flat surfaces to loose curved surfaces. Easy installation with adhesive on the back. Be sure to remove dust and oil from the place before applying. Because it is completely water resistant, it is safe even if it gets wet in the rain."",""Improve Safety - The lights of vehicles at night can make these stickers more clearly visible in the dark, and the target can be found 300 meters away, and drivers of approaching vehicles can be warned and more vigilant. Greatly protect your night travel."",""Universal fitment: Warning stickers are suitable for all size vehicles,such as cars, SUVs, motocycles and bicycles. Though it is auto door warming stickers, you can cover it to other clear places of your vehicle to improve traffic safety."",""Easy Installation: 1.Make sure where you want to paste these before sticking. 2. Clean dust or residue of target position with water, then wait it dry. 3. Peel the protective film off at its back and stick. 4.Press down a few minutes to remove bubbles for better adhesive.""]","[""/uploads/3aff763d084bfbaf.jpg"",""/uploads/c2dcba18fa78e979.jpg"",""/uploads/9deec70efa3ec7b3.jpg"",""/uploads/0ca4bd1ad93ae003.jpg"",""/uploads/59680612b69dd006.jpg"",""/uploads/b91ce8cb63a200d5.jpg"",""/uploads/d5564bf5cb75fba6.jpg""]",[],active,209,1,2025-09-02 12:28:38,2025-09-02 12:28:38,0,
,Buylogy® (White) 10Pcs Square Car Truck Bumper Safety Reflective Warning Strip Night Driving Riding Safety Stickers Motorcycle Bicycles Safety Sticker,209,B0CJ8XHDRS,Buylogy® (White) 10Pcs Square Car Truck Bumper Safety Reflective Warning Strip Night Driving Riding Safety Stickers Motorcycle Bicycles Safety Sticker : Amazon.in: Car & Motorbike,,,,,Buylogy Brand,"[""Strong Reflective Effect - This reflective sticker is made of diamond grade reflective carbon fiber material, with enhanced thickness, giving you a 3D effect, waterproof, durable, high viscosity, strong and will not degummed, and it can be used all-weather."",""Excellent flexibility that can be applied from flat surfaces to loose curved surfaces. Easy installation with adhesive on the back. Be sure to remove dust and oil from the place before applying. Because it is completely water resistant, it is safe even if it gets wet in the rain."",""Improve Safety - The lights of vehicles at night can make these stickers more clearly visible in the dark, and the target can be found 300 meters away, and drivers of approaching vehicles can be warned and more vigilant. Greatly protect your night travel."",""Universal fitment: Warning stickers are suitable for all size vehicles,such as cars, SUVs, motocycles and bicycles. Though it is auto door warming stickers, you can cover it to other clear places of your vehicle to improve traffic safety."",""Easy Installation: 1.Make sure where you want to paste these before sticking. 2. Clean dust or residue of target position with water, then wait it dry. 3. Peel the protective film off at its back and stick. 4.Press down a few minutes to remove bubbles for better adhesive.""]","[""/uploads/6bd3f64117c192d9.jpg"",""/uploads/c2dcba18fa78e979.jpg"",""/uploads/59680612b69dd006.jpg"",""/uploads/0ca4bd1ad93ae003.jpg"",""/uploads/b91ce8cb63a200d5.jpg"",""/uploads/d5564bf5cb75fba6.jpg""]",[],active,209,1,2025-09-02 12:30:28,2025-09-02 12:30:28,0,
,Buylogy® (Blue) 10Pcs Star Car Truck Bumper Safety Reflective Warning Strip Night Driving Riding Safety Stickers Motorcycle Bicycles Safety Sticker,209,B0CJ8Y6636,Buylogy® (Blue) 10Pcs Star Car Truck Bumper Safety Reflective Warning Strip Night Driving Riding Safety Stickers Motorcycle Bicycles Safety Sticker : Amazon.in: Car & Motorbike,,,,,Buylogy Brand,"[""Strong Reflective Effect - This reflective sticker is made of diamond grade reflective carbon fiber material, with enhanced thickness, giving you a 3D effect, waterproof, durable, high viscosity, strong and will not degummed, and it can be used all-weather."",""Excellent flexibility that can be applied from flat surfaces to loose curved surfaces. Easy installation with adhesive on the back. Be sure to remove dust and oil from the place before applying. Because it is completely water resistant, it is safe even if it gets wet in the rain."",""Improve Safety - The lights of vehicles at night can make these stickers more clearly visible in the dark, and the target can be found 300 meters away, and drivers of approaching vehicles can be warned and more vigilant. Greatly protect your night travel."",""Universal fitment: Warning stickers are suitable for all size vehicles,such as cars, SUVs, motocycles and bicycles. Though it is auto door warming stickers, you can cover it to other clear places of your vehicle to improve traffic safety."",""Easy Installation: 1.Make sure where you want to paste these before sticking. 2. Clean dust or residue of target position with water, then wait it dry. 3. Peel the protective film off at its back and stick. 4.Press down a few minutes to remove bubbles for better adhesive.""]","[""/uploads/6708bce1c964a553.jpg"",""/uploads/c2dcba18fa78e979.jpg"",""/uploads/9deec70efa3ec7b3.jpg"",""/uploads/0ca4bd1ad93ae003.jpg"",""/uploads/59680612b69dd006.jpg"",""/uploads/b91ce8cb63a200d5.jpg"",""/uploads/d5564bf5cb75fba6.jpg""]",[],active,209,1,2025-09-02 12:30:34,2025-09-02 12:30:34,0,
,Buylogy® (Green) 10Pcs Star Car Truck Bumper Safety Reflective Warning Strip Night Driving Riding Safety Stickers Motorcycle Bicycles Safety Sticker,209,B0CJ8W3CZ9,Buylogy® (Green) 10Pcs Star Car Truck Bumper Safety Reflective Warning Strip Night Driving Riding Safety Stickers Motorcycle Bicycles Safety Sticker : Amazon.in: Car & Motorbike,,,,,Buylogy Brand,"[""Strong Reflective Effect - This reflective sticker is made of diamond grade reflective carbon fiber material, with enhanced thickness, giving you a 3D effect, waterproof, durable, high viscosity, strong and will not degummed, and it can be used all-weather."",""Excellent flexibility that can be applied from flat surfaces to loose curved surfaces. Easy installation with adhesive on the back. Be sure to remove dust and oil from the place before applying. Because it is completely water resistant, it is safe even if it gets wet in the rain."",""Improve Safety - The lights of vehicles at night can make these stickers more clearly visible in the dark, and the target can be found 300 meters away, and drivers of approaching vehicles can be warned and more vigilant. Greatly protect your night travel."",""Universal fitment: Warning stickers are suitable for all size vehicles,such as cars, SUVs, motocycles and bicycles. Though it is auto door warming stickers, you can cover it to other clear places of your vehicle to improve traffic safety."",""Easy Installation: 1.Make sure where you want to paste these before sticking. 2. Clean dust or residue of target position with water, then wait it dry. 3. Peel the protective film off at its back and stick. 4.Press down a few minutes to remove bubbles for better adhesive.""]","[""/uploads/82801b72221397a4.jpg"",""/uploads/c2dcba18fa78e979.jpg"",""/uploads/9deec70efa3ec7b3.jpg"",""/uploads/0ca4bd1ad93ae003.jpg"",""/uploads/59680612b69dd006.jpg"",""/uploads/b91ce8cb63a200d5.jpg"",""/uploads/d5564bf5cb75fba6.jpg""]",[],active,209,1,2025-09-02 12:36:32,2025-09-02 12:36:32,0,
,Buylogy® (Orange) 10Pcs Star Car Truck Bumper Safety Reflective Warning Strip Night Driving Riding Safety Stickers Motorcycle Bicycles Safety Sticker,209,B0CJ8VMHQ1,Buylogy® (Orange) 10Pcs Star Car Truck Bumper Safety Reflective Warning Strip Night Driving Riding Safety Stickers Motorcycle Bicycles Safety Sticker : Amazon.in: Car & Motorbike,,,,,Buylogy Brand,"[""Strong Reflective Effect - This reflective sticker is made of diamond grade reflective carbon fiber material, with enhanced thickness, giving you a 3D effect, waterproof, durable, high viscosity, strong and will not degummed, and it can be used all-weather."",""Excellent flexibility that can be applied from flat surfaces to loose curved surfaces. Easy installation with adhesive on the back. Be sure to remove dust and oil from the place before applying. Because it is completely water resistant, it is safe even if it gets wet in the rain."",""Improve Safety - The lights of vehicles at night can make these stickers more clearly visible in the dark, and the target can be found 300 meters away, and drivers of approaching vehicles can be warned and more vigilant. Greatly protect your night travel."",""Universal fitment: Warning stickers are suitable for all size vehicles,such as cars, SUVs, motocycles and bicycles. Though it is auto door warming stickers, you can cover it to other clear places of your vehicle to improve traffic safety."",""Easy Installation: 1.Make sure where you want to paste these before sticking. 2. Clean dust or residue of target position with water, then wait it dry. 3. Peel the protective film off at its back and stick. 4.Press down a few minutes to remove bubbles for better adhesive.""]","[""/uploads/62d8cb467da9f897.jpg"",""/uploads/c2dcba18fa78e979.jpg"",""/uploads/9deec70efa3ec7b3.jpg"",""/uploads/0ca4bd1ad93ae003.jpg"",""/uploads/59680612b69dd006.jpg"",""/uploads/b91ce8cb63a200d5.jpg"",""/uploads/d5564bf5cb75fba6.jpg""]",[],active,209,1,2025-09-02 12:36:37,2025-09-02 12:36:37,0,
,Buylogy® (Red) 10Pcs Star Car Truck Bumper Safety Reflective Warning Strip Night Driving Riding Safety Stickers Motorcycle Bicycles Safety Sticker,209,B0CJ8VX1D2,Buylogy® (Red) 10Pcs Star Car Truck Bumper Safety Reflective Warning Strip Night Driving Riding Safety Stickers Motorcycle Bicycles Safety Sticker : Amazon.in: Car & Motorbike,,,,,Buylogy Brand,"[""Strong Reflective Effect - This reflective sticker is made of diamond grade reflective carbon fiber material, with enhanced thickness, giving you a 3D effect, waterproof, durable, high viscosity, strong and will not degummed, and it can be used all-weather."",""Excellent flexibility that can be applied from flat surfaces to loose curved surfaces. Easy installation with adhesive on the back. Be sure to remove dust and oil from the place before applying. Because it is completely water resistant, it is safe even if it gets wet in the rain."",""Improve Safety - The lights of vehicles at night can make these stickers more clearly visible in the dark, and the target can be found 300 meters away, and drivers of approaching vehicles can be warned and more vigilant. Greatly protect your night travel."",""Universal fitment: Warning stickers are suitable for all size vehicles,such as cars, SUVs, motocycles and bicycles. Though it is auto door warming stickers, you can cover it to other clear places of your vehicle to improve traffic safety."",""Easy Installation: 1.Make sure where you want to paste these before sticking. 2. Clean dust or residue of target position with water, then wait it dry. 3. Peel the protective film off at its back and stick. 4.Press down a few minutes to remove bubbles for better adhesive.""]","[""/uploads/e1960209ca4a413c.jpg"",""/uploads/c2dcba18fa78e979.jpg"",""/uploads/9deec70efa3ec7b3.jpg"",""/uploads/0ca4bd1ad93ae003.jpg"",""/uploads/59680612b69dd006.jpg"",""/uploads/b91ce8cb63a200d5.jpg"",""/uploads/d5564bf5cb75fba6.jpg""]",[],active,499,1,2025-09-02 12:37:01,2025-09-02 12:37:01,0,
,Buylogy® (White) 10Pcs Star Car Truck Bumper Safety Reflective Warning Strip Night Driving Riding Safety Stickers Motorcycle Bicycles Safety Sticker,209,B0CJ8VWBFT,Buylogy® (White) 10Pcs Star Car Truck Bumper Safety Reflective Warning Strip Night Driving Riding Safety Stickers Motorcycle Bicycles Safety Sticker : Amazon.in: Car & Motorbike,,,,,Buylogy Brand,"[""Strong Reflective Effect - This reflective sticker is made of diamond grade reflective carbon fiber material, with enhanced thickness, giving you a 3D effect, waterproof, durable, high viscosity, strong and will not degummed, and it can be used all-weather."",""Excellent flexibility that can be applied from flat surfaces to loose curved surfaces. Easy installation with adhesive on the back. Be sure to remove dust and oil from the place before applying. Because it is completely water resistant, it is safe even if it gets wet in the rain."",""Improve Safety - The lights of vehicles at night can make these stickers more clearly visible in the dark, and the target can be found 300 meters away, and drivers of approaching vehicles can be warned and more vigilant. Greatly protect your night travel."",""Universal fitment: Warning stickers are suitable for all size vehicles,such as cars, SUVs, motocycles and bicycles. Though it is auto door warming stickers, you can cover it to other clear places of your vehicle to improve traffic safety."",""Easy Installation: 1.Make sure where you want to paste these before sticking. 2. Clean dust or residue of target position with water, then wait it dry. 3. Peel the protective film off at its back and stick. 4.Press down a few minutes to remove bubbles for better adhesive.""]","[""/uploads/842b4df774e3196a.jpg"",""/uploads/c2dcba18fa78e979.jpg"",""/uploads/59680612b69dd006.jpg"",""/uploads/0ca4bd1ad93ae003.jpg"",""/uploads/b91ce8cb63a200d5.jpg"",""/uploads/d5564bf5cb75fba6.jpg""]",[],active,499,1,2025-09-02 12:39:14,2025-09-02 12:39:14,0,
,Buylogy® (Green) (4 Pcs) Car Front/Back Bumper Stickers Reflectors Protective Stickers Reflective Strip Warning Signs Car Styling Exterior Accessories Decoration,261,B0CJ7X3CBF,Buylogy® (Green) (4 Pcs) Car Front/Back Bumper Stickers Reflectors Protective Stickers Reflective Strip Warning Signs Car Styling Exterior Accessories Decoration : Amazon.in: Car & Motorbike,,,,,Buylogy Brand,"[""It can be connected to any position of the car, special for the eyebrow of the car wheel, the edge of the door, etc."",""It is a type of light that can be reflected in night, and play a role of warning and reminder in our life"",""Effective prevention of accidents"",""Safety warning, decoration of your car, scratch coating, etc."",""Packing : Reflective sticker for car * 4 PCS""]","[""/uploads/a38233bb6074ee86.jpg"",""/uploads/65690f45b6e1532b.jpg"",""/uploads/ab4fb3a2d442bc68.jpg"",""/uploads/77de8f2ff0108a65.jpg"",""/uploads/f770cc179184ca73.jpg"",""/uploads/b4fe5be38fbceb0c.jpg"",""/uploads/b064481e266c42f9.jpg""]",[],active,261,1,2025-09-02 12:44:32,2025-09-02 12:44:32,0,
,Buylogy® (Orange) (4 Pcs) Car Front/Back Bumper Stickers Reflectors Protective Stickers Reflective Strip Warning Signs Car Styling Exterior Accessories Decoration,261,B0CJ7TZPYJ,Buylogy® (Orange) (4 Pcs) Car Front/Back Bumper Stickers Reflectors Protective Stickers Reflective Strip Warning Signs Car Styling Exterior Accessories Decoration : Amazon.in: Car & Motorbike,,,,,Buylogy Brand,"[""It can be connected to any position of the car, special for the eyebrow of the car wheel, the edge of the door, etc."",""It is a type of light that can be reflected in night, and play a role of warning and reminder in our life"",""Effective prevention of accidents"",""Safety warning, decoration of your car, scratch coating, etc."",""Packing : Reflective sticker for car * 4 PCS""]","[""/uploads/3683be69fecfb222.jpg"",""/uploads/65690f45b6e1532b.jpg"",""/uploads/f770cc179184ca73.jpg"",""/uploads/77de8f2ff0108a65.jpg"",""/uploads/b4fe5be38fbceb0c.jpg"",""/uploads/b064481e266c42f9.jpg""]",[],active,261,1,2025-09-02 12:44:38,2025-09-02 12:44:38,0,
,Buylogy® (Red) (4 Pcs) Car Front/Back Bumper Stickers Reflectors Protective Stickers Reflective Strip Warning Signs Car Styling Exterior Accessories Decoration,199,B0CJ7XNNR8,Buylogy® (Red) (4 Pcs) Car Front/Back Bumper Stickers Reflectors Protective Stickers Reflective Strip Warning Signs Car Styling Exterior Accessories Decoration : Amazon.in: Car & Motorbike,,,,,Buylogy Brand,"[""It can be connected to any position of the car, special for the eyebrow of the car wheel, the edge of the door, etc."",""It is a type of light that can be reflected in night, and play a role of warning and reminder in our life"",""Effective prevention of accidents"",""Safety warning, decoration of your car, scratch coating, etc."",""Packing : Reflective sticker for car * 4 PCS""]","[""/uploads/d6ad62407d144bbe.jpg"",""/uploads/65690f45b6e1532b.jpg"",""/uploads/ab4fb3a2d442bc68.jpg"",""/uploads/77de8f2ff0108a65.jpg"",""/uploads/f770cc179184ca73.jpg"",""/uploads/b4fe5be38fbceb0c.jpg"",""/uploads/b064481e266c42f9.jpg""]",[],active,499,1,2025-09-02 12:47:36,2025-09-05 14:01:49,0,
,"Buylogy® (Blue) 8Pcs Universal 3D Car Door Handle Paint Scratch Protector, Reflective Stripe Stickers Anti-Scratch Car Outdoor Safety Warning Marker",419,B0CJ813TTW,"Buylogy® (Blue) 8Pcs Universal 3D Car Door Handle Paint Scratch Protector, Reflective Stripe Stickers Anti-Scratch Car Outdoor Safety Warning Marker : Amazon.in: Car & Motorbike",,,,,Buylogy Brand,"[""High-Quality -- It is made of high-quality new tech epoxy resin with certain thickness, waterproof, durable, high viscosity, strong and will not degummed."",""High Reflective -- Emits a strong reflective effect, Which can improve the night reflective effect. Warning other drivers beside your car, Make your car much safer in the dark night."",""Protect -- Can effectively protect the door handle and door bowl, Prevent scratches and collision, Protect the paint, and also give your door a decorative effect."",""Easy Install -- Tear off the protective film on the back of the product, Adjust the position and press down to complete the operation. With strong adhesion and will not damage the surface paint of the car."",""Service -- If you have any questions about the product, You can contact us by email, and we will try our best to solve the problem for you.""]","[""/uploads/20eac482baf64502.jpg"",""/uploads/1d55f6801e5225f9.jpg"",""/uploads/9ead96573a47583f.jpg"",""/uploads/8f0b1d3cab0e662b.jpg"",""/uploads/9ba270bebe623a74.jpg"",""/uploads/2edc2d4ec3851f6b.jpg""]",[],active,419,1,2025-09-02 12:47:42,2025-09-02 12:47:42,0,
,"Buylogy® (Green) 8Pcs Universal 3D Car Door Handle Paint Scratch Protector, Reflective Stripe Stickers Anti-Scratch Car Outdoor Safety Warning Marker",299,B0CJ7ZFSK1,"Buylogy® (Green) 8Pcs Universal 3D Car Door Handle Paint Scratch Protector, Reflective Stripe Stickers Anti-Scratch Car Outdoor Safety Warning Marker : Amazon.in: Car & Motorbike",,,,,Buylogy Brand,"[""High-Quality -- It is made of high-quality new tech epoxy resin with certain thickness, waterproof, durable, high viscosity, strong and will not degummed."",""High Reflective -- Emits a strong reflective effect, Which can improve the night reflective effect. Warning other drivers beside your car, Make your car much safer in the dark night."",""Protect -- Can effectively protect the door handle and door bowl, Prevent scratches and collision, Protect the paint, and also give your door a decorative effect."",""Easy Install -- Tear off the protective film on the back of the product, Adjust the position and press down to complete the operation. With strong adhesion and will not damage the surface paint of the car."",""Service -- If you have any questions about the product, You can contact us by email, and we will try our best to solve the problem for you.""]","[""/uploads/1d02cb5c0675f04d.jpg"",""/uploads/4fd998ecef37991d.jpg"",""/uploads/34139eb277b83907.jpg"",""/uploads/58ac230ebbd36455.jpg"",""/uploads/50ffe0f08598552e.jpg"",""/uploads/1b0934e9377485c4.jpg""]",[],active,299,1,2025-09-02 12:48:51,2025-09-02 12:48:51,0,
,"Buylogy® (Red) 8Pcs Universal 3D Car Door Handle Paint Scratch Protector, Reflective Stripe Stickers Anti-Scratch Car Outdoor Safety Warning Marker",419,B0CJ7ZL6WW,"Buylogy® (Red) 8Pcs Universal 3D Car Door Handle Paint Scratch Protector, Reflective Stripe Stickers Anti-Scratch Car Outdoor Safety Warning Marker : Amazon.in: Car & Motorbike",,,,,Buylogy Brand,"[""High-Quality -- It is made of high-quality new tech epoxy resin with certain thickness, waterproof, durable, high viscosity, strong and will not degummed."",""High Reflective -- Emits a strong reflective effect, Which can improve the night reflective effect. Warning other drivers beside your car, Make your car much safer in the dark night."",""Protect -- Can effectively protect the door handle and door bowl, Prevent scratches and collision, Protect the paint, and also give your door a decorative effect."",""Easy Install -- Tear off the protective film on the back of the product, Adjust the position and press down to complete the operation. With strong adhesion and will not damage the surface paint of the car."",""Service -- If you have any questions about the product, You can contact us by email, and we will try our best to solve the problem for you.""]","[""/uploads/00915a93cc6c1216.jpg"",""/uploads/deb5ca5d5d9d5448.jpg"",""/uploads/f86d2e4818824d33.jpg"",""/uploads/f277f3ccda3808d4.jpg"",""/uploads/f716e9a8a88f7965.jpg""]",[],active,599,1,2025-09-02 12:50:20,2025-09-05 14:01:33,0,
,"Buylogy® (White) 8Pcs Universal 3D Car Door Handle Paint Scratch Protector, Reflective Stripe Stickers Anti-Scratch Car Outdoor Safety Warning Marker",419,B0CJ7ZGMG4,"Buylogy® (White) 8Pcs Universal 3D Car Door Handle Paint Scratch Protector, Reflective Stripe Stickers Anti-Scratch Car Outdoor Safety Warning Marker : Amazon.in: Car & Motorbike",,,,,Buylogy Brand,"[""High-Quality -- It is made of high-quality new tech epoxy resin with certain thickness, waterproof, durable, high viscosity, strong and will not degummed."",""High Reflective -- Emits a strong reflective effect, Which can improve the night reflective effect. Warning other drivers beside your car, Make your car much safer in the dark night."",""Protect -- Can effectively protect the door handle and door bowl, Prevent scratches and collision, Protect the paint, and also give your door a decorative effect."",""Easy Install -- Tear off the protective film on the back of the product, Adjust the position and press down to complete the operation. With strong adhesion and will not damage the surface paint of the car."",""Service -- If you have any questions about the product, You can contact us by email, and we will try our best to solve the problem for you.""]","[""/uploads/3f12631817f2d36c.jpg"",""/uploads/67ea675d629c15a1.jpg"",""/uploads/dd0a9f3c025facc5.jpg"",""/uploads/7f0bcf14f2c32012.jpg"",""/uploads/db2cfdc6dc6edc61.jpg"",""/uploads/365da352d95b470a.jpg""]",[],active,419,1,2025-09-02 12:51:03,2025-09-02 12:51:03,0,
,"Buylogy® (Yellow) 8Pcs Universal 3D Car Door Handle Paint Scratch Protector, Reflective Stripe Stickers Anti-Scratch Car Outdoor Safety Warning Marker",419,B0CJ7Y4NS2,"Buylogy® (Yellow) 8Pcs Universal 3D Car Door Handle Paint Scratch Protector, Reflective Stripe Stickers Anti-Scratch Car Outdoor Safety Warning Marker : Amazon.in: Car & Motorbike",,,,,Buylogy Brand,"[""High-Quality -- It is made of high-quality new tech epoxy resin with certain thickness, waterproof, durable, high viscosity, strong and will not degummed."",""High Reflective -- Emits a strong reflective effect, Which can improve the night reflective effect. Warning other drivers beside your car, Make your car much safer in the dark night."",""Protect -- Can effectively protect the door handle and door bowl, Prevent scratches and collision, Protect the paint, and also give your door a decorative effect."",""Easy Install -- Tear off the protective film on the back of the product, Adjust the position and press down to complete the operation. With strong adhesion and will not damage the surface paint of the car."",""Service -- If you have any questions about the product, You can contact us by email, and we will try our best to solve the problem for you.""]","[""/uploads/c07bf090faf7e33d.jpg"",""/uploads/8ba8969ab0916600.jpg"",""/uploads/84907431c29ef6b1.jpg"",""/uploads/dd5df036fdfd1afc.jpg"",""/uploads/07fbaecd89d48e53.jpg"",""/uploads/07148886cf6069ab.jpg"",""/uploads/16e64358b58f417d.jpg""]",[],active,419,1,2025-09-02 12:57:50,2025-09-02 12:57:50,0,
,"Kelenate® Daily Planner Notepad with Hourly Schedule - ADHD Planner, Time Block Planning Pad, Desktop To Do List, College Supplies, Single Side - 5.75 x 9” - 50 Undated Sheets 50 Tear off Sheets",199,B0FF4FVND3,"Kelenate® Daily Planner Notepad with Hourly Schedule - ADHD Planner, Time Block Planning Pad, Desktop To Do List, College Supplies, Single Side - 5.75 x 9” - 50 Undated Sheets 50 Tear off Sheets : Amazon.in: Office Products",,,,,Note Pad,"[""Plan Smarter, Stress Less: Our undated planner has 50 daily planning sheets per planning pad to help you keep your notes organized all in one place. Track important projects, tasks, time blocking, and goals with our planner."",""Enhance Your Productivity: The simple solution for managing your daily schedule. Helps you focus, especially those with ADHD. With our daily planner you can track your appointments and meetings throughout the week, organize your tasks in order of priority, jot down thoughts or ideas, and record when projects are due."",""Upgrade Your Office Supplies: The minimal design makes this a stylish and practical addition to your work from home essentials for both women and men. This to-do list notepad looks professional and keeps you organized."",""Give The Gift Of Organization: The sleek design makes this a beautifully practical gift for moms and dads who need a little extra help keeping track of soccer games, field trips, and doctor’s appointments. Also makes a wonderful gift for college students, coworkers, your boss, or the entrepreneur in your life to help them stay on top of busy schedules."",""Cultivate Healthy Habits: Plan and track your meals and water intake each day and use the checkbox as a visual reminder. Take a minute each day to write down something good that happened. Practicing gratitude is proven to increase happiness!""]","[""/uploads/1b4639a16bb52924.jpg"",""/uploads/6d3db2336396c4b6.jpg"",""/uploads/ea6c980855a42622.jpg"",""/uploads/df3cb8e4af47ae05.jpg"",""/uploads/a0dc59ee3607aaac.jpg"",""/uploads/39260f1d5878521e.jpg""]",[],active,399,1,2025-09-02 14:22:01,2025-09-02 14:22:01,0,
,"Kelenate® Project Planner Notepad, Single Side - 5.75 x 9” Planning Pad for Project Management with Checklist, Action Items, Notes - Task Planner - To Do List Organizer For Work & School - 50 Tear Off Sheets",199,B0FF47DNMG,"Kelenate® Project Planner Notepad, Single Side - 5.75 x 9” Planning Pad for Project Management with Checklist, Action Items, Notes - Task Planner - To Do List Organizer For Work & School - 50 Tear Off Sheets : Amazon.in: Office Products",,,,,Note Pad,"[""50 high-quality sheets"",""Minimalist design that's attractive and versatile"",""5.75 x 9 inch sheets are printed on 70 Gsm premium paper"",""A simple solution to help you easily plan and manage all your individual and team projects""]","[""/uploads/9a2b47a52b2a08aa.jpg"",""/uploads/809af6329dc9ff98.jpg"",""/uploads/b4f2509965b35b32.jpg"",""/uploads/c76b856eba1e6cd9.jpg"",""/uploads/b30e7386e18fb3c9.jpg""]",[],active,399,1,2025-09-02 14:24:14,2025-09-02 14:24:14,0,
,"Kelenate® To Do List Notepad - Daily Task Planner, Checklist, and Organizer - Planner pad for work and school productivity - Single Side - 5.75 x 9” - 50 Tear Off Sheets",199,B0FF4HZW6P,"Kelenate® To Do List Notepad - Daily Task Planner, Checklist, and Organizer - Planner pad for work and school productivity - Single Side - 5.75 x 9” - 50 Tear Off Sheets : Amazon.in: Office Products",,,,,Note Pad,"[""50 high-quality sheets. Undated to help you organize your week."",""Minimalist design that's pretty and versatile"",""5.75 x 9 inch sheets are printed on 70 Gsm premium paper"",""A simple solution to help you easily plan and manage all your individual and team projects""]","[""/uploads/71de08dfb4805cb6.jpg"",""/uploads/22339bab08ca0adc.jpg"",""/uploads/4cac5d48f1d902b7.jpg"",""/uploads/fb405878c34e67b6.jpg"",""/uploads/dd8ef52401773f12.jpg""]",[],active,399,1,2025-09-02 14:24:56,2025-09-02 14:24:56,0,
